24/11/2016;450;A;PYG;0,00058440;0,00058460;5813,96000000;5814,66000000
24/11/2016;460;A;UAH;0,13260000;0,13300000;25,55000000;25,62000000
24/11/2016;470;A;JPY;0,03003000;0,03004000;113,14000000;113,16000000
24/11/2016;482;A;GEL;1,35110000;1,37320000;2,47500000;2,51500000
24/11/2016;490;A;ALL;0,02644000;0,02653000;128,10000000;128,50000000
24/11/2016;495;A;HNL;0,14620000;0,14620000;23,24270000;23,24270000
24/11/2016;500;A;SLL;0,00060160;0,00061260;5548,00000000;5648,00000000
24/11/2016;503;A;MDL;0,16790000;0,16880000;20,14000000;20,24000000
24/11/2016;506;A;RON;0,79650000;0,79770000;4,26060000;4,26650000
24/11/2016;510;A;BGN;1,83340000;1,83430000;1,85290000;1,85340000
24/11/2016;530;B;GIP;4,22150000;4,22420000;1,24230000;1,24290000
24/11/2016;535;A;EGP;0,19140000;0,19420000;17,50000000;17,75000000
24/11/2016;540;B;GBP;4,24010000;4,24160000;1,24780000;1,24800000
24/11/2016;545;B;FKP;4,24010000;4,24430000;1,24780000;1,24880000
24/11/2016;560;A;LBP;0,00224800;0,00225600;1506,40000000;1511,40000000
24/11/2016;570;B;SHP;4,22380000;4,23140000;1,24300000;1,24500000
24/11/2016;575;A;SYP;0,00659100;0,00659900;515,00000000;515,60000000
24/11/2016;585;A;SZL;0,23930000;0,23970000;14,18000000;14,20000000
24/11/2016;603;A;LSL;0,24000000;0,24020000;14,15000000;14,16000000
24/11/2016;608;A;TMT;0,97090000;0,97380000;3,49000000;3,50000000
24/11/2016;622;A;MZN;0,04564000;0,04656000;73,00000000;74,46000000
24/11/2016;625;A;ERN;0,21390000;0,22080000;15,39000000;15,89000000
24/11/2016;630;A;NGN;0,01114000;0,01118000;304,00000000;305,00000000
24/11/2016;635;A;AOA;0,02042000;0,02059000;165,07200000;166,42200000
24/11/2016;640;A;TWD;0,10640000;0,10660000;31,89700000;31,92800000
24/11/2016;642;A;TRY;0,98930000;0,99000000;3,43300000;3,43500000
24/11/2016;660;A;PEN;0,99420000;0,99490000;3,41600000;3,41800000
24/11/2016;665;A;BTN;0,04942000;0,04944000;68,73990000;68,75500000
24/11/2016;670;A;MRO;0,00936100;0,00957400;355,00000000;363,00000000
24/11/2016;680;B;TOP;1,48600000;1,59160000;0,43730000;0,46830000
24/11/2016;685;A;MOP;0,42490000;0,42580000;7,98100000;7,99700000
24/11/2016;706;A;ARS;0,21850000;0,21880000;15,53500000;15,55000000
24/11/2016;715;A;CLP;0,00501000;0,00501200;678,06000000;678,30000000
24/11/2016;720;A;COP;0,00107000;0,00107400;3163,86000000;3175,70000000
24/11/2016;725;A;CUP;3,39810000;3,39870000;1,00000000;1,00000000
24/11/2016;730;A;DOP;0,07297000;0,07353000;46,22000000;46,57000000
24/11/2016;735;A;PHP;0,06801000;0,06805000;49,94700000;49,96800000
24/11/2016;741;A;MXN;0,16380000;0,16400000;20,72100000;20,74400000
24/11/2016;745;A;UYU;0,11690000;0,11710000;29,02000000;29,07000000
24/11/2016;755;B;BWP;0,31090000;0,31440000;0,09150000;0,09250000
24/11/2016;760;A;MWK;0,00473800;0,00477200;712,16000000;717,16000000
24/11/2016;766;A;ZMW;0,34500000;0,34570000;9,83000000;9,85000000
24/11/2016;770;A;GTQ;0,45250000;0,45270000;7,50700000;7,51000000
24/11/2016;775;A;MMK;0,00258400;0,00258900;1313,00000000;1315,00000000
24/11/2016;778;B;PGK;1,04660000;1,09780000;0,30800000;0,32300000
24/11/2016;779;A;HRK;0,47690000;0,47750000;7,11730000;7,12540000
24/11/2016;780;A;LAK;0,00041460;0,00041670;8156,00000000;8196,00000000
24/11/2016;785;A;ZAR;0,23940000;0,23960000;14,18770000;14,19240000
24/11/2016;795;A;CNY;0,49080000;0,49140000;6,91610000;6,92310000
24/11/2016;796;A;CNH;0,48900000;0,48920000;6,94710000;6,94920000
24/11/2016;800;A;QAR;0,93320000;0,93350000;3,64100000;3,64130000
